reviewer_id,liked,review_text,rating,is_spam_1,review_length
A34D9K6SD2QUI8,1114,It fulfilled my needs. good picture and easy to hook up.I would recommend to other other family and friends.,4,1,108
A34DCN7GF2Y2LW,0,I agree with u0026quotAn electronics fanu0026quot  ignore the bad review. Its light. it will mount easily on anything. and reception is good enough in both bands indoors and out. I used to live close to Green Lake  this radio  WILL pick up local AM and FM stations there. If you want to receive distant  stations. pick a more powerful radio and deal with the bulk and weight  penalty.,4,1,384
A34DGHJJFSSN8X,89,My son in law put it up for me in my bedroom.  My TV looks really nice and you can tilt it up. down and sideways.  Im totally satisfied with it.,5,0,144
A34DWH5OU2W4BX,22,I bought this radio to communicate with truck traffic at a manufacturing plant.  It handles this task well.  The only reason preventing me from giving it a 5star rating is its rather short communicating range .effective for 12 mile..,4,1,233
A34ESFUBUNWBKA,0,Have a netbook and also had external hard drive.  Bought somesoftware and tried to load it and it wouldnt.  Checked to see if there was a driver update for my external drive and found that many had problems with the drive.  So I bought the new drive.  Still had problems loading software.  Finally got manufacturer of software to provide new copy of software.  Problem was with software.  New drive worked great. even when I loaded another software program.  New drive is more compact and much easier to use than the old one.,4,1,525
A34ETKDJ29JAQ3,11,Appears to be sturdy and function as intended.  No issues.  It will work with a Targus PA400P Defcon security baseplate .but  threading the needle  is a bit tight..,5,0,164
A34FYQMUUSEZ63,0,It meet my requirements for a tablet. I like its light weight and battery life. I would recommend it to any one who wants to get ebooks and down load pdfs to keep for handy reference.,4,1,183
A34GH8QDLI43CL,0,I dont know why I bought this tablet. just only one day using it and I stored it in a place where it continues stored... I dont like the screen... it reflects light from many sources .sun. bulbs. etc. despite the type of technology used in the screen...the size is no convenient. I think a bigger one good be better... well. this is my opinion about this product...,1,0,365
A34GTKGH1B25YT,1,Good picture. Remote very poorly laid out. NOT multibrand. only controls the DVD player.,4,0,88
A34HCFB9HL7978,0,i bought this at rite aid hoping to fix my game and i was excited and then later disappointed it didnt do what it said im pissed.,2,0,129
A34IOG3C3NLZ94,1,I bought this about a year ago from Amazon just to play movies. hardly used it because it had some problems playing dvds that would then work on my regular dvd player connected to the TV set.  Now the video works but the sound doesnt work at all so I would not recommend this.,1,0,276
A34KL9XGJ22JWG,0,It is cool to have such the technology to listen to music at not have it skip. But Diamond needs work in many areas before they have a great product. First the battery location is not well placed or it needs a better  locking mechanism.mine has tape holding it closed.. Second. their customer  service really needs improvement. My first player didnt work correctly. SO  after calling long distance on my dime they sent me out a new one which  intially didnt work. Then I called long distance again to be told that  u0026quotthis is a common problemu0026quot that is not in the manual. But i enjoy  it though.,3,0,608
A34KX8DV4184ZP,56,Well i purchased this card for video capture not for gameing and after four months of tweaking i finnally got it working correctly.I have to say it commands my whole system.other add ons dont like this card .webcams and  other usb toys.The software that came with it for video capture is nice but  not so user friendly and it doesnt compress like people might think for avi  formating.The quality of the video is excelent.I also had to download new  drivers .after only four months.Overall its a good card for the  money.Remember you get what you pay for in video capture cards. And in this  price range this is as good as it gets.Oh one more thing the captureing  devices are not reconized by microsofts netmeeting so you are unable to  hold netmeetings useing your camcorder with this card.Thats a real  dissapiontment for me.,4,1,828
A34LK05I5S49LP,66,Used it as directed on a polkaudio cd player. and it did not improve the machine.  Cannot say for sure that the product didnt work. or the machine is just broken.  Machine started to not recognize certain cds that it played before.  Using the cleaner did not improve the machines performance.,3,0,292
A34MKRY1MKVACU,0,But my intention was using these to tie and untie frequently used cables .power cords. headphones. etc.. but these ties lack a tightening mechanism which you must try to do by yourself before applying the velcro part... These beats the purpose of having a quick method of wrapping and tying cables... Might work for those occasions where you simply want to leave a cable tied up for a long time...,2,0,397
A34MS72A45UK2D,1922,I read the advertisement for the dice mini cam and made the mistake of buying without waiting for others reviews. I bought 4 of them. one for myself and three others for friends so we could get a break on shipping. Mine lasted through a few minutes and it did work as advertised for the few minutes I ran it. I then chrged it a second time and after that could not get it to turn on properly and do anything whatsoever. My friends had similar problems to what others have experience. They didnt like the controls and instructions. They all failed to meet up with expectations. Too bad. I was OK with mine though I had not run mine over 5 minutes to test battery lifetime. Too many problems. dont buy them. You get what you pay for and at that rate these should worth 10 cents each. In our case we are in Canada and shipping is a killer.,1,0,836
A34NOWIZ9Z5MZZ,11,The nook is the worst Ereader i have ever owned. I had it for maybe five months. then it freezes for four or so months. Once it was unfrozen i had lost all my books and bu0026n said i need some kind of card to get them back. It was just an awful choice. I just got the kindle and i adore it so much! IT doesnt freeze. i hope to see that it wont end up like the nook.,1,0,366
A34NS1DOLNVGQ,0,After insert the cleaner. my VCR cant play my tapes at all. Got snowy images.  Good thing I had a old wet cleaning tape with rubbing alcohol to clean my VCR and fixed my VCR. Will return this useless tape soon. Btw. my VCR is made by Panasonic.,1,0,244
A34O6MND17VDDH,12,My 11 yearold daughter saved her money for a long time to purchase an eBook reader.  She finally selected a NOOK Touch and purchased the eBook .only. without the extended warranty. She selected the NOOK because of the plethora of free books offered for this platform and because of the touch screen display.The touch screen shattered after a week of light use. Unfortunately. this breakage is not covered under the normal NOOK warranty. She was devastated.I gave her the nowancient Kindle 1 that we acquired in 2007.  This Kindle has traveled extensively and seems absolutely bulletproof.Neither my daughter nor I will purchase another NOOK.  The NOOK Touch is a piece of junk.,1,0,677
A34O6MND17VDDH,716,My 11 yearold daughter saved her money for a long time to purchase an eBook reader. She finally selected a NOOK Touch and purchased the eBook .only. without the extended warranty. She selected the NOOK because of the plethora of free books offered for this platform and because of the touch screen display.The touch screen shattered after a week of light use. Unfortunately. this breakage is not covered under the normal NOOK warranty. She was devastated.I gave her the nowancient Kindle 1 that we acquired in 2007. This Kindle has traveled extensively and seems absolutely bulletproof.Neither my daughter nor I will purchase another NOOK. The NOOK Simple Touch is a piece of junk.,1,0,681
A34OJ29U63JUFX,11,its alright nothing special it gets the job done but there are definitely better ones out there. So I say its ok,3,0,112
A34PNHKNM05TXD,0,Having used a paper Daytimer for years. I was a little skeptical about going electronic with my datebook and phone listing.  Boy. have I been converted!  The Palm IIIx .my second Palm  the first being a III. is. for  me. a great value.It has enough memory for anyone but the most  compulsive notetaking. yellow page totin workaholic among us.  .I  download an average of 300 Palm formatted web pages a day and have had no  problem with space in memory at all.  I also keep about 700 phone listings  and several hundred appointments in the unit at all times.  It has the  improved screen and processor versus the III.  And it has the benefit of  the Palm community of software developers that is what sets Palm devices  apart from Windows CE .and other. devices.I like the foldover cover  both for protection and for the Star Trek communicator look .. and feel.  The backlight takes a little getting used to.  It is not useful at all for  dim daylight use. but works just fine in dark situations.I really want  the Palm Vx for the sexy size and industrial feel. but I have no real  reason to move away from a device that does everything I need and more .and  costs a lot less..,4,1,1176
A34PNHKNM05TXD,3031,Lightweight. portable and simple.  These words describe both the HotSync cradle that came with my Palm IIIx and this cable which I just purchased.  However. if you travel a lot. and sync to a laptop or second computer. this  cable is the way to go.I takes up virtually no room in a laptop bag. and  can fit in virtually any luggage pocket .and also a suit pocket..There  is no other software to install.  Just pull the cable out of the bag.  attach to your PC and Palm and sync using the HotSync icon on the Palm  itself.One way that it could be improved would be with a button on the  cable end itself which would trigger the HotSync.  This would most likely  make the cable more expensive and possibly less reliable over the long  term. however.  All in all. a welldesigned and utterly useful product.,4,1,803
A34PS2B8PO6LM2,1515,No issues.  Delivery was quick and product works great.,4,0,55
A34PUDAI8ANEQ5,1,As digital cameras with better resolution appear. the Kodak DC210 seems perhaps outdated.  But it is not.  For pictures to insert into web pages. it is perfect.  The DC210 has a large LCD for viewing photos. and a two to one optical zoom lens.  Using CF memory. getting pictures from the camera to your computer is very easy.  It even works on my Amiga 3000.  If there is any problem with the camera. it is the short battery life.  You will go through a lot of AA alkalines if you use the LCD much. but that is not a serious problem.  Just dont pay a whole lot for the DC210. as new cameras in the 1.1 megapixel class are now under USD100.,4,1,639
A34Q2FTKISPY7C,22,I was having all the same frustrations as the other reviewers.  I had horrible humming and buzzing  it was quite frustrating.  I thought it had something to do with the range. but after playing with it for an hour or so. I discovered that this device *needs* to be plugged directly into your wall jacks to work as intended.  If you plug it into a surge protector or UPS .like I had done.. you get a bunch of noise and really .bad. connections.Now that Ive plugged both units directly into wall jacks. my FAX machine is now happily working.,4,1,539
A34Q4UGXGMZGT6,1718,muy mal producto. hace interferencia o ruido. tiene poca ganancia y la clavija entra muy apretada en el iPhone. No lo recomiendo.,1,0,129
A34Q67LBSP9ZQE,0,This is a great product for the shower. Obviously it is waterproof. and the reception is better than my mediumhigh end stereo tuner on some distant stations. The 6 pushbuttons are a much better way to go that twisting a knob. This is my second one. Unfortunately something in the volume control went highwire .it became constantly super loud. and changing the batteries was not the answer. I still give it 4 stars because it is a great performer otherwise.,4,1,456
A34QG9EZ0BKE4W,11,This form of media is extinct and I wanted to have a backup to my exsisting floppy drive. I havent actually used it yet. but my buying experience on Amazon has been outstanding as always! Never had a problem! AAA+++,4,1,215
A34QWZUNR0WNWM,0,Good drive. seems to read floppies more reliably than an old internal drive that I was using to try to recover old data.  Used on Windows 7 x64 with no drivers or installation needed. just plugandplay.,5,1,201
A34RSL86E38BGA,22,This is a great product the shipping was very fast. I still dont understand how it reads thru the fabric but it works. Suction cups are still holding,5,0,149
A34SGF61E4QCKK,22,Wish the screen were a bit brighter u0026 that current books were available for less. It works great though and Im looking forward to leaving heavy hardback books at home.,4,1,171
A34SS6TEI797SA,0,Bought this converter years ago for Olympus C4040.  Its very lightweight and compact.  The lens quality is very good and seems not reduce sharpness of your camera.  With 46mm thread. it will work with many modern compact fixedlens cameras with appropriate lens tube and stepping ring.  I am using it on a Lumix LX7 with a simple 3746mm step up ring. thanks to its light weight.,4,1,377
A34SW8WTVDKDTN,0,I purchase this modem and all I get is a no dial tone. I swap the card to a different pci slot and still get the same thing no dial tone. I just  cant win.  Im returning this junk of modem.  Thats why they are so  CHEAP. I wont even recommend this modem to anyone even if they get it for  free. Why should I pay for tech support! probably because this modem is a  junk.  This is the first time I write a negative response about a product.  There is always a first.,1,0,464
A34TSHMQXI0IRE,11,My daughter love this tablet I also think it was just the fit for her. Shes 17. My whole family think its nice also.,4,1,116
A34UCP9NIG0I9T,11,Ive had my nook wifi for several months now and I must say that I absolutely love it. I was an English major in college and I read tons of books so for a long time I went back and forth between the kindle and the nook. I love amazon. but the nook appealed to me more. I finally bought the nook just after I graduated because I had some leftover graduation money and I am so glad I did. The only thing I might have done differently would be to have paid the extra fifty dollars for the free 3g. I dont really use the web browser. but it would be nice to have since I dont get web on my phone. Anyway. the browser is actually not that bad. if you view a regular web page you have to pan side to side to see the whole thing. so for emails I just use the mobile version of yahoo and gmail since I just have to scroll up and down. The browser works well for basics. like email. checking movie times. and a quick wikipedia search.The nook really isnt any heavier than most books .except maybe mass market paperbacks. and I find it to be very comfortable to hold .though usually I prefer holding it with a cover on so its more like a book.. I love the way the books can be organized in different categories. Usually I just organize them by date last opened though since I read more than one book at a time and can therefore have all the books Im reading at the top of the list. I also love the touch screen its not perfect .iPod touch and iPhone touch screens are much better.. but I dont mind. The games that are included are absolutely perfect for me too. I love chess and sudoku and hopefully theyll add more in the future to be downloaded. but Im happy with just those two. The screens contrast is great and while the new Kindle says it has better contrast. I honestly dont think Id need it to be better. I can read perfectly fine and pictures look great on the screen. Another thing that I love about the nook is that you can personalize the screensaver and background .I know thats not really important. but I like having my favorite pics on my nook..Anyway. Im really happy with the nook and I think it was well worth the money. An ereader will never take the place of actual books for me. I still buy both. I usually read free classics and pay for the books that I know I wont really ever want to read again .like the paperbacks I used to buy from target or walmart.. Other books that I know I will want to keep to reread. I buy the physical copy. I love the price of ebooks too. Usually they are either equal to or less than the cost of regular books and you can sometimes find them for super cheap! Ive never tried the kindle. but honestly Id say theyre probably fairly equal when it comes down to it .I mean really reading a book on a screen doesnt vary that much.. If you just go with whichever one sounds better to you. then youll probably be happy. I know I am!,5,1,2868
A34UP6R06QIEHH,1313,These invert ambient sound in lower frequencies. feeding the inverted signal into the speakers on top of the sound from your cd player. etc. The effect is that low frequency ambient sounds such as the roar of jet engines. the drone of bus tires against asphalt. traffic. loud airconditioners. etc. are cancelled. That lets you listen to music at a normal .non deafening. volume in an otherwise noisy environment. EXCELLENT for destressing a commute or plane trip. Compared to other headphones. I rate these GOOD but not the best. The Sony MDR 7506. for example. gives somewhat clearer and more accurate reproduction of classical instrumental musicpiano. cello. acoustic guitar... but the 7506 lacks the noise cancelling feature you need to listen to such music in a noisy environment. FYI I tried the Bose and didnt think they worked any better than these. though they were USD100 more expensive.,5,1,896
A34UV2QYB25I8N,7778,A great cam for the cost .I paid USD30 for it with a rebate. but lacks some features available in other cams...like hue. saturation. etc. The image is great. but slightly yellowish in my case. so I thought Id change the hue  and realized theres no setting to do that. The image turns out well with  good lighting. Other than that. setting up this cam is very easy. all the  more so if you get the USB version.,3,0,409
A34VKO642QP76Z,5656,Fits like a glove and very streamline. Works perfectly and keeps your computer safer from the stealing  temptation of others.,4,1,125
A34WISS43CVLDP,0,...you must unplug the microphone unit to hear any replaysounds.  Ill hack it in the future in order to allow sounds while its plugged in.,4,1,138
A34WNTSH1BCJAQ,0,Even after being told a million times to not be cheap. I went and did it again.  Please. go pay a little more and get a better keyboard.  The wrist rest doesnt come off. requiring me to completely pull out my keyboard tray and sit three feet away from my monitor just to reach the keys .though I guess thats better for my eyes..  Im tempted to get a hacksaw and cut the thing off.  Also. the main Enter key started sticking within a month of buying it. and Ive gone out of my way to keep food away from it.  Its so much fun watching 50 windows open unstoppably. one after the other. because your Enter key is stuck.  I havent noticed that the keys are that noisy. though when the space bar releases it is noticeably louder than the other keys.  All in all. I guess this keyboard is okay. but if I had a doover Id definitely buy something a little nicer.,3,0,853
A34WO5SMXCZVR4,33,I owned a Nook Color so I know how this works with Bu0026N. To me. this feels like a Nook Color with improved and updated OS. Its a solid device but its lacking the appeal of the iPad 2 or Kindle Fire.,4,1,201
A34X6WWNQZ1RMB,22,These are really not worth the money.  To use. I first started by having to track down the memorex software templates .software was not included. and link address in the instructions didnt work!..  Once I got the software installed. it was super simplistic and only had a couple templates.  I bought this because I wanted the convenience and thought it would only take minutes to make a couple inserts.  There were only a few templates that were really out of style and the tools provided for doing your own designs and text were so rudimentary that it would have taken me hours to make something that looked good.  While searching for the software templates to print these. I stumbled across other programs that had really nice templates that you just had to type text into.  That would have been preferable to having to make text boxes yourself and line everything up.  The centering on the software was also bad  I followed instructions for printing out a test page and folding and adjusting offsets in software to line things up.  When I compared my printed alignment page to the perforations in the inserts they didnt line up even after I ran through all the alignment steps!  Dont waste your time or money.  I wound up finding some templates built into my word processor. printed some inserts on blank paper. and cut them out by hand.  Would have saved a ton of time if I had just started doing that in the first place.  Now I have a bunch of these perforated sheets left that I dont even want to bother to use.,1,0,1517
A34XHTETLN5WHD,11,great product .great price the only thing that should be noted is the mounting point is not centered its offset. so if you are mounting over fireplace as i am this creates a positioning problem. i worked it out though just wished it was part of the discription.,4,1,261
A34XU754HVA02N,0,I got this MP3 player after seeing it in a magazine article about cool new technology.  The price was .and still is. a little steep. but I love my little Rio anyway.  The software that comes with it is pretty easy to use.  and its not too hard to connect it to your computer.  I dont like the  fact that it can really only hold 6 or 7 songs. unless you buy extra  memory. which is very. very expensive.  I also wish it came with an FM  tuner. for when I just feel like listening to the radio without carrying  around my big ol Walkman.  But overall. its a nice thing to have very  lightweight. doesnt skip. excellent sound quality. and runs on just one AA  battery!,5,1,665
A34XU754HVA02N,1718,My dad got two of these so that I could video conference with my family from college.  I was really excited. until I discovered that it was practically impossible to get a connection going.  My dad works with  computers for a living. and even he couldnt figure out how to make these  things work.  Before you buy one of these. make sure you have. like. the  person who designed it on hand. or youll never get it working  ..,2,0,423
A34Y5JARAI7DNQ,33,What can I say? These are cheap. wellconstructed. and do their job perfectly. Highly recommended!,5,0,97
A34ZKAYOKYLR7E,23,I needed this after playing some really old tapes on .2. of my VCRs. which essentially trashed play back on both.I chose this for the super saver shipping and the fact it seemed to work fine for other reviewers.After opening the package. the liquid bottle was well sealed and intact .had to pierce the opening which appeared to be sealed..Put a few drops in the drop window and ran it through all .3. of my VCRs ... it fixed the .2. problematic units straight away.The cleaning tape fed into the units just fine and there were no jams or hang ups.Overall. a functional product that works as advertised.,5,1,602
A352ONXZT2WTGD,23,I Expected To Receive Software With This Product So I Wasnt Able To Use it. In The Future There Needs To Be A More Detailed Product Description,1,0,143
A3533HCZPJRD3I,0,I bought this radio based on reviews and newsgroup messages saying that this was a really good radio at pulling in weak signals. Thats just what I needed as I work in a metal building and I can barley get 3 stations. So I bought this with that in mind. I get it out of the box and I can hardly tune in WLS and I live 30 miles from Chicago. So I try FM the tuner numbers dont match up with the frequency and I can barley get any stations at all and they are all so static filled that I turned it off and back in the box it went.  I calling today to see if I can return it.,1,0,571
A353ZMB5ELO33N,815,The instructions were a little hard to follow.  The product works fine.,4,0,71
A3541CY4KV2K3Y,23,The filter does make a difference as compared to AWB. However I have had problems using it on my 85mm @ 1.2.The test photo itself came incorrect.I purchased the 82mm neutral filter but it does not get attached to the Bu0026W UV filter on my 2470 2.8L II.Other wise its a good product.,4,1,284
A3548FPAV9LC0W,0,Followed the instructions. but head cleaner did not work at all. even after trying it in three VCRs. Static appeared. per instructions. but then cleaner tape just stopped. and regular TV returned. Cost for postage to return item would be more than item itself. so just dropped the matter. Would not order again.,1,0,311
A354G99EYVQQ43,0,I own 4 radio stations.3 FMs and 1 AM. and have looked for a portable  radio that will deliver great sound in both bands plus excellent reception.  This does it. Both the FM and AM reception are excellent even without  external antennas. The AM section is so good. my wife thought we were  listening to FM. There is a 2way speaker system plus separate bass and  treble controls. which provide good fidelity. The GE SuperRadio 3 is  everything Ive read about. It is powered by AC cord or batteries. making  it a great goanywhere radio.,5,1,534
A3556UAMASCD0B,1717,I have only had this camera for two weeks. but found all the features easy to use.  Its a great little camera if you are taking pictures for web use.  The only drawback is that it takes so long to download to your computer.  Im not sure if that is true with all digital cameras.  You most certainly  will need an AC adapter. I also find that 8MB is plenty of storage unless  you went on a vacation and were not able to download the pictures. but then  I really wouldnt recommend using this digital camera for important  pictures just quick shots for using on the web media.,4,1,573
A355B4SHDN0EKC,0,I just received the Grundig 960 and am very pleased thus far.The cabinet is very nice and looks much like a similar vintage Grundig that sits in my fathers study. If you are looking for a high power shortwave radio set then youll want to pass on this one but If like me you want a very nice radio with great looks and decent AmFM performance then this radio is for you. As others have stated though there is one thing to note.this radio is big so make sure youve the space for it.,4,1,480
A355B9HM87SFHE,11,Let me start by saying. there is nothing wrong with the Landware keyboard.  It works wonderfully.  But having just bought the Palm Portable keyboard .folding model.. I have to admit that the Landware doesnt quite match up.  The keys are smaller and the case is bigger so if portability isnt a big issue for you. then I heartily recommend this model. as it can be USD20 to USD30 cheaper than the folding one.  But overall. the folding keyboard is a much better solution.,3,0,469
A355B9HM87SFHE,1616,There really isnt too much to say about the cradle.  Drop in the Palm. hit the button and it syncs.  However. save yourself a few dollars and buy the serial cable instead.  It is cheaper. more portable. and most importantly for me. easier to plug into my Palm because I keep it secured in a carrying case.,3,0,305
A357KQXUWYAGSA,910,Not what I was looking for ......... was looking for a cable that I can also update the StreetPilot with.,2,0,105
A357NO5CK9YDP7,0,I have owned this. and had to have it replaced during the first year.My wife has one. and it stopped working after the one year warranty expired.,3,0,145
A35810SNK0KIM8,11,This is the second Psion I have owned and it is better and easier to use.  It does everything my desktop computer does and more.  I love the voice recorder that I use while driving the car when I cant write or type.  Using this and my cell phone I have my office everywhere I go.  I think I read somewhere that psion is going to incorperate a cellphone in one of their upcoming models.  I applaud that.  I only regret the lack of compatibility with my iMac.,5,1,457
A3582JD8IFEJ21,35,Forget the other cameras.  TRV310 and the TRV510 are the best ones for today... by far. Dont loose your time looking for other options because no other portable camcorder .in this category. can provide the features and  the quality of these cameras. Ive played with my TRV310 for about 10 days  and I am really impressive with this camera.  This is my fifth camcorder  .all 8MM and HI8. that I have used and this the best camera that I have  seen.Some comments...The LCD screen on the 310 is amazing.  Certainly the best LCD that I have seen in my life.  It is clear. bright.  sharp and big... 3.5 inches.  The color is truer. It is a real pleasure to  play my videotapes in any place with no connection with TVs.  This is one  of the most important features of this camera and you have to consider that  in your analysis. You will use it a lot.The 20X optical zoom is enough  and works fine .much better than my old hi8 camera..The PAUSEs are  terrific.  It is impossible to avoid the PAUSE key.  Try to press the SLOW  key and you will get a limpid and crystalline image.I have lots of  videos recorded on 8 and hi8 format.  The 310 is capable to play black  perfectly any videotape on these formats. This camera is the right choice  for everyone that have 8 and hi8 tapes.  Dont loose your time thinking to  buy a miniDV camcorder. you will have much more flexibility using the  digital camera that supports your old tapes. with the same quality and  flexibility.  By the way. the hi8 tapes are cheaper than the miniDV  tapes.I didnt see notable difference between the regular video and S  video hookups to my TV.The included battery in not sufficient and an  additional battery is very important.The infrared nightshot works very  fine .do you think that is it really important ? ..The 16.9 aspect ratio  feature is wonderful  At the beginning you dont give so much attention on  that. but when you start to use you will love this alternative.  If you  have a 16.9 aspect ratio television this feature will be fantastic for you.  If you are considering to buy this kind of TV .to see your DVDs. this  can be a considerable feature to consider.One of the big things and  rarely I see comments is the SOUND.  The PCM System is fantastic.  I  connect the camcorder to my receiver system and I was surprised with the  quality. clear and powerful sound.  There is a huge difference between this  PCM AUDIO SYSTEM and the audio system in my old hi8 camera. Normally. when  we study to buy a camcorder we dont invest so much time analyzing the  audio. we keep focus on the video system and dont give importance to the  audio.  I am sure that the AUDIO SYSTEM of this digital camera will  surprise you positively.  You will feel the big difference if you connect  the camera to a prologic Dolby surround sound receiver or a digital  receiver.  If you have a home theater system with Adobe Digital 5.1...THE BAD THING. The missing feature on the 310 is audio dubbing.  For  this kind of camera this feature will be important and convenient.  I would  like  to record narration or add a sound track on the camera after Ive  recorded the video. Based on the manual I can do this editing the video on  my PC. but until now I didnt try it.  So. I really dont know if it will  work well...GRAINY VIDEO. I read some comments about to make sure you  have plenty of light to avoid a slightly grainy on the video.  This is true  but not at all.  The illumination is not a bid deal...  Dont make your  decision using this comment as important !  In most of the 95% of the  time you will be recording with enough light to make a brilliant and  wonderful video.... So. the other 5% of the time you can face poor light  and you will have a little bit grainy in your video...  And so what ?  The important here is that other cameras have the same problem. so it is  not a decisive factor for buyers...  Dont waste time with these  comments...Finally... I made a very deep analysis comparing the  TRV510 and TRV310. the 310 is probably the good choice because it has the  most advanced features with less cost.Repeating a comment that I saw  below... The 310 is LIGHT YEARS beyond the other ones...,5,1,4178
A359HK9KFJG24M,7173,I also have an Olympus D340R Camera. and I have an Olympus 16mbcard and a Scandisk 16mb card.  The panoramic feature isnt worth paying .the extra money..  Instead of buying one Olympus 16mb card. buy two Scandisk 16mb cards.,2,0,224
A359YMYQG32WJI,78,It may be that my cds are scratched. It plays better but if you have a cheap car cd player or old cds just buy a new audio system. It will get me by until I purchase a car with digital inputoutput vs this old technology,3,0,219
A35AEEEFLYYI9L,14,Ive had my Olympus D340R camera since April of 1999 and I just cant say enough good things about it. I love it. It is the BEST camera that Ive ever owned or used. It has so many functions and the software that comes with it is fabulous. You just cant take a bad picture with this camera.  The ONLY downside is that it does use up batteries quite a bit so Ive got  an AC adapter for mine for when I use it indoors. Also when the camera malfunctioned .my fault. water got  spilled on it. Olympus fixed it for free under warranty and had it back to  me within two weeks working perfectly again. I have not ever had such a  positive experience in dealing with a company before. Their warranty  service was excellent and their products are even better.,5,1,747
A35AM2F6K2IJFA,5252,The product works as expected. but the item that was advertised was a 16gb Tablet. I was told. after ordering and paying for the item. that a mistake was made and the advertised price was for an 8gb tablet. I was credited only USD10 and received an 8gb tablet. This was an error on Amazons part that they would not honor. I felt like that was  bait and switch  approach and was unhappy with the customer service,2,0,411
A35C8VC6BS3MUF,22,Keys dont function like the original. Still works thoe . sometimes letters wont type when pressed. Has a cheap feel to it.,2,0,122
A35CJKEWKRF09P,0,Dollar for dollar. this unit cant be beat.  I listened to the higher priced units as well as the lower priced ones.  At USD169.99 you cant get a better sound. I spend a lot of time on boats and beaches along North  Carolinas coast and this box is the answer.  Of course its not  indestructable but with a little common sense and carefull handling this  box should serve you many years.  As for Amazon.com Ive got nothing but  good things to say.  I actually drove 37 miles to the nearest JVC dealer  and they couldnt even come within USD25.00 of the price.  Yea I know...I  spent money just driving that far but being new to computer shopping I just  wanted to prove a few things to myself.  Amazon.Com delivered in 5 days  right to my front door and in a weatherproof jacket to boot!  My credit  card number seems to be safe as well as the personal info I supplied.  No  one has hasseled me or bombarded me with advertizements  either.  Bottom  line to all this?  Buy it and buy it thru Amazon.Com!,5,1,999
A35D2D86EQXZ6O,2324,I had been looking in office supply stores for this item but they all seemed to sell it at a much higher cost .USD14.95USD20.95..  This is exactly what I was looking for and the price was hard to believe!,4,1,204
A35DRSW5VAV7WR,0,I have a new system with Windows ME. and I might as well unplug the speakers.  This sound card is worthless unless youre running a system from five years ago.  The problem doesnt end there. this sound card crashes games and locks the computer up.  Ive tooled around with other generic cards from companies that are now out of business. and they ran better.  Worthless.,1,0,368
A35DY7DWW5OX0W,313,It doesnt say so on this item. but this roll only has 26 feet.  That might sound like a lot. but thats 11.5 cents for 3 inch label.  Thats a ripoff that whole roll of tape couldnt have more than USD2 in manufacturing costs.,1,0,223
A35EC54TIQQN01,318,It has everything you need in a tablet. except it doesnt have a camera. 3G or GPS. personally I dont need them. But guess what... It is built in microphone.. That is good. I like to sing.O.k. this tablet has a good touch response. you can touch even the smallest links. the screen is extremely crisp and beautiful 900X1440 pixel the highest resolution in the 7 inch tablets!... I was amazed at how beautiful google maps is displayed. I loved it. It has a dualcore 1.3 ghz processor and 1 Gb of Ram. it is quick and very responsive but dont abuse. it is only a tablet.I decided to get this tablet instead of the Asus Nexus 7 because it is lighter. it only weights 11 Oz. this is a good factor if you are planning to use it for long periods of time. I use it for reading colored magazines and illustrative books. Besides it is easy to grip.The battery last about 11 hours if you use it only for reading. and about 7 hrs if you watch videos or use it in wifi mode.The new software updates give you access to google Play. It couldnt be easier. You dont deal with any annoying promos and the charger and wire is included.,5,1,1116
A35EHT3XW238CS,22,I dont know.  I followed instructions but the cleaning didnt really make a difference.  It was supposed to eliminate skips.  Vendor shipped promptly.,1,0,149
A35G3Z1R2A9FP,0,I like the Nook tablet for reading however. we also bought it for the internet.  Unfortunately. I discovered that there is no way to filter the internet.  Since adult websites are accessible. I need to give this tablet a low rating.  Id rather pay more money for the iPad and NOT have to worry about my kids going on inappropriate websites.  Very unfortunate.,2,0,359
A35GN1UJ24SZ98,3,Having read the previous comment on poor sound quality I must write in  I have found the sound quality on the v90 more than adequate.  I frequently use the v90 for recording a class and every voice in the discussion is  understandable.  And my most common use for it. taking personal notes. I  speak directly into the microphone and for that the sound quality is  excellent.  I find it hard to believe that someone could not understand  what they were saying into a v90.Also. I must say that the voice  operated recording is quite good. unlike many voice operated recorders the  first part of a recording is not cut out due to a delay in starting to  record.  I keep my v90 atttached to my pants on a carabiner and in my  pocket  and with me at all times.Please bear in mind that this is  not a personal audio player. if you want that get a recordable mp3 player.  for its purpose  recording personal notes. reminders. lectures. meetings.  thoughts. etc  it does marvelously.,5,1,975
A35GZ4MLDU6GTA,7879,Dont be fooled by the review. it can ONLY connect up to a Max. of 36.6.  Although it does work. albeit slow. very well.,3,0,119
A35HG6OTJDFKH5,67,i bought this item from a recommendation from my friend. out of the box i could communicate up to 14 mile with the attena attached that came with the CB. in my car without antenna i can only hear and broadcast up to 500 feet. this of course is not an issue with the product just with lack of CB assessories. overall highly recommended,5,1,334
A35I4T5OEJN8V4,22,This charger did not work at all. Left our Garmin on this all night and by morning the Garmin was complety drained.,1,0,115
A35ILN7M83B8YW,0,This is a standard usb micro cable. not in fact the right one. the Asus Padfone 2 takes a different cable as you can see if you search the product. please stop advertising this thing.,1,0,183
A35IODQB74EU2H,22,For its price. this product is excellent. It is light weight and nifty looking. with good sound quality.,4,0,104
